"pitcher","p_throws","stand","events","avg_launch_speed","avg_launch_angle","xba","woba","xwoba","iso","brl_pct"
501985,"L","L",99,85.6921052631579,12.0263157894737,0.256934210526316,0.292424242424242,0.288578947368421,0.151515151515152,0.0657894736842105
501985,"L","R",352,88.409765625,20.82421875,0.3279140625,0.415056818181818,0.3788984375,0.232954545454545,0.0859375
502042,"R","L",181,88.7694444444444,12.1851851851852,0.307925925925926,0.302209944751381,0.370324074074074,0.121546961325967,0.111111111111111
502042,"R","R",256,89.7010471204188,9.93193717277487,0.343267015706806,0.335546875,0.369366492146597,0.15625,0.06282722513089
502043,"R","L",322,86.3953389830508,10.5296610169492,0.315101694915254,0.343167701863354,0.358199152542373,0.152173913043478,0.0720338983050847
502043,"R","R",396,89.5078571428571,9.36428571428571,0.347267857142857,0.333080808080808,0.388546428571429,0.151515151515152,0.0714285714285714
502085,"R","L",133,87.2434782608696,9.1304347826087,0.27363768115942,0.280827067669173,0.293507246376812,0.075187969924812,0.0289855072463768
502085,"R","R",130,89.1853333333333,16.8133333333333,0.272466666666667,0.280384615384615,0.341346666666667,0.138461538461538,0.106666666666667
502154,"L","L",5,68.9,-3,0.1,0.42,0.09,0,0
502154,"L","R",4,86.3,16,0.949,0.75,0.901,0,0
502171,"R","L",303,87.4735576923077,1.96634615384615,0.304740384615385,0.308250825082508,0.317235576923077,0.0693069306930693,0.0288461538461538
502171,"R","R",329,89.2396396396396,0.31390134529148,0.325072072072072,0.301975683890577,0.340878378378378,0.0911854103343465,0.036036036036036
502179,"R","L",224,88.8485714285714,10.7542857142857,0.349337142857143,0.363169642857143,0.400365714285714,0.169642857142857,0.0685714285714286
502179,"R","R",263,88.0273195876289,16.0412371134021,0.320082474226804,0.348098859315589,0.386118556701031,0.212927756653992,0.0824742268041237
502202,"R","L",117,85.5025,19.6625,0.321775,0.301709401709402,0.3668375,0.094017094017094,0.075
502202,"R","R",150,84.5494505494506,14.6703296703297,0.270076923076923,0.285666666666667,0.310626373626374,0.113333333333333,0.0549450549450549
502624,"R","L",49,78.5285714285714,2.46428571428571,0.253535714285714,0.301020408163265,0.269214285714286,0.122448979591837,0.0714285714285714
502624,"R","R",55,88.9029411764706,14.9117647058824,0.292735294117647,0.324545454545455,0.322735294117647,0.127272727272727,0.0588235294117647
503285,"R","L",29,87.35,17.375,0.257875,0.332758620689655,0.3060625,0.241379310344828,0
503285,"R","R",63,84.9073170731707,19.0975609756098,0.293365853658537,0.30952380952381,0.307585365853659,0.142857142857143,0.0487804878048781
503449,"R","L",59,86.895,15.05,0.331,0.277966101694915,0.334175,0.0338983050847458,0.025
503449,"R","R",109,89.1441176470588,9.42647058823529,0.286676470588235,0.338532110091743,0.314441176470588,0.0917431192660551,0.0441176470588235
503556,"R","R",1,102.9,-13,0.237,0,0.213,0,0
506433,"R","L",418,89.139852398524,15.6088560885609,0.302446494464945,0.245334928229665,0.351892988929889,0.110047846889952,0.0848708487084871
506433,"R","R",353,86.9373015873016,17.952380952381,0.316234126984127,0.28371104815864,0.371440476190476,0.121813031161473,0.0833333333333333
506702,"R","L",4,82.4,40.5,0.055,0,0.06325,0,0
506702,"R","R",2,77.7,6,0.0785,0,0.0765,0,0
517008,"R","L",90,91.0048387096774,-4.14285714285714,0.340918032786885,0.337222222222222,0.374459016393443,0.133333333333333,0.0806451612903226
517008,"R","R",123,89.5469387755102,4.5,0.343989795918367,0.398780487804878,0.400183673469388,0.186991869918699,0.0918367346938776
518397,"L","L",28,74.415,-14.7,0.1817,0.0964285714285714,0.175,0,0
518397,"L","R",36,88.453125,-8.78125,0.28865625,0.319444444444444,0.33496875,0.138888888888889,0.0625
518489,"R","L",79,93.1107142857143,14.75,0.303892857142857,0.376582278481013,0.371678571428571,0.227848101265823,0.0892857142857143
518489,"R","R",183,89.6767441860465,10.0852713178295,0.336713178294574,0.322677595628415,0.391441860465116,0.169398907103825,0.0775193798449612
